王党派の反乱,1795,1795,1795年
総裁政府,1795,1799,1795年@99年
バブーフ,1760,1797,1760年@97年
ナポレオン＝ボナパルト,1769,1821,1769年@1821年
ナポレオン戦争,1796,1815,1796年@1815年
イタリア遠征,1796,1797,1796年@97年
エジプト遠征,1798,1799,1798年@99年
第2回対仏大同盟,1799,1802,1799年@1802年
ブリュメール18日のクーデタ,1799,1799,1799年
ナポレオン時代,1799,1815,1799年@1815年
統領政府,1799,1804,1799年@1804年
執政政府,1799,1804,1799年@1804年
宗教協約,1801,1801,1801年
コンコルダート,1801,1801,1801年
アミアンの和約,1802,1802,1802年
終身統領,1802,1802,1802年
ナポレオン法典,1804,1804,1804年
フランス民法典,1804,1804,1804年
ナポレオン1世,1804,1815,1804年@14年@15年
ジョゼフイーヌ,1763,1814,1763年@1814年
第一帝政,1804,1815,1804年@14年@15年
第3回対仏大同盟,1805,1805,1805年
トラファルガーの海戦,1805,1805,1805年
ネルソン,1758,1805,1758年@1805年
ジョゼフ,1768,1844,1768年@1844年
ルイ,1778,1846,1778年@1846年
アウステルリッツの戦い,1805,1805,1805年
三帝会戦,1805,1805,1805年
ライン同盟,1806,1813,1806年@13年
ライン連邦,1806,1813,1806年@13年
神聖ローマ帝国消滅,1806,1806,1806年
フランツ2世,1768,1835,1768年@1835年
イエナの戦い,1806,1806,1806年
大陸封鎖令,1806,1806,1806年
ベルリン勅令,1806,1806,1806年
ティルジット条約,1807,1807,1807年
ワルシャワ大公国,1807,1814,1807年@14年
マリ＝ルイーズ,1791,1847,1791年@1847年
スペイン反乱,1808,1814,1808年@14年
シュタイン,1757,1831,1757年@1831年
ハルデンベルク,1750,1822,1750年@1822年
フィヒテ,1762,1814,1762年@1814年
フンポルト,1767,1835,1767年@1835年
ロシア遠征,1812,1812,1812年
モスクワ遠征,1812,1812,1812年
第4回対仏大同盟,1813,1814,1813年@14年
解放戦争,1813,1814,1813年@14年
ライプチヒの戦い,1813,1813,1813年
諸国民戦争,1813,1813,1813年
ルイ18世,1755,1824,1755年@1824年
ウィーン会議,1814,1815,1814年@15年
ワーテルローの戦い,1815,1815,1815年
ウェリントン,185,1769,1769年@185年
百日天下,1815,1829,1815年@22年@29年
ウィーン体制,1815,1848,1815年@48年
ウィーン会議,1814,1815,1814年@15年
メッテルニヒ,1773,1859,1773年@1859年
タレーラン,1754,1838,1754年@1838年
アレクサンドル1世,1777,1825,1777年@1825年
カールスバート決議,1819,1819,1819年
ナポリ蜂起,1820,1820,1820年
ピエモンテ蜂起,1821,1821,1821年
スペイン立憲革命,1820,1820,1820年
サン＝ドマングの蜂起,1791,1791,1791年
トゥサン＝ルヴェルチュール,1743,1803,1743年@1803年
シモン＝ポリバル,1783,1830,1783年@1830年
サン＝マルティン,1778,1850,1778年@1850年
イダルゴ,1753,1811,1753年@1811年
カニング,1770,1827,1770年@1827年
モンロー,1758,1831,1758年@1831年
モンロー宣言,1823,1823,1823年
モンロー教書,1823,1823,1823年
ギリシア独立戦争,1821,1829,1821年@29年
アドリアノープル条約,1829,1829,1829年
ロンドン会議,1830,1830,1830年
復古王政,1814,1830,1814年@30年
ルイ18世,1755,1824,1755年@1824年
シャルル10世,1757,1836,1757年@1836年
アルジェリア出兵,1805,1830,1830年@5年
アブドゥル＝カーディル,1808,1883,1808年@83年
七月勃令,1830,1830,1830年
七月革命,1830,1830,1830年
ルイ＝フィリップ,1773,1850,1773年@1850年
七月王政,1830,1848,1830年@48年
ポーランド反乱,1830,1831,1830年@31年
ドイツ反乱,1830,1830,1830年
イタリア反乱,1831,1831,1831年
団結禁止法廃止,1824,1824,1824年
審査法廃止,1828,1828,1828年
カトリック教徒解放法,1829,1829,1829年
オコンネル,1775,1847,1775年@1847年
第1回選挙法改正,1832,1832,1832年
グレイ内閣,1830,1834,1830年@34年
奴隸貿易禁止,1807,1807,1807年
イギリス,1807,1807,1807年
ウイルバーフォース,1759,1833,1759年@1833年
奴隸制廃止,1833,1833,1833年
イギリス,1833,1833,1833年
東インド会社の中国貿易独占権廃止,1833,1833,1833年
コブデン,1804,1865,1804年@65年
ブライト,1811,1889,1811年@89年
反穀物法同盟,1839,1839,1839年
穀物法廃止,1846,1846,1846年
航海法廃止,1849,1849,1849年
チャーテイスト運動,1837,1858,1837年頃@58年頃
チャドウイック,1800,1890,1800年@90年
改革宴会,1847,1848,1847年@48年
ギゾー,1787,1874,1787年@1874年
二月革命,1848,1848,1848年
第二共和政,1848,1852,1848年@52年
ラマルテイーヌ,1790,1869,1790年@1869年
ルイ＝ブラン,1811,1882,1811年@82年
四月普通選挙,1848,1848,1848年
六月暴動,1848,1848,1848年
六月蜂起,1848,1848,1848年
カヴエニヤツク,1802,1857,1802年@57年
ルイ＝ナポレオン,1808,1873,1808年@73年
三月革命,1848,1848,1848年
ウィーン三月革命,1848,1848,1848年
ハンガリー民族運動,1848,1848,1848年
マジャール人民族運動,1848,1848,1848年
コシュート,1802,1894,1802年@94年
ベーメン民族運動,1848,1848,1848年
ボヘミア民族運動,1848,1848,1848年
スラヴ民族会議,1848,1848,1848年
イエラチッチ,1801,1859,1801年@59年
パラツキー,1798,1876,1798年@1876年
ベルリン三月革命,1848,1848,1848年
フランクフルト国民,1848,1848,1848年
フリードリヒ＝ヴィルヘルム4世,1795,1861,1795年@1861年
ロパート＝オーウェン,1771,1858,1771年@1858年
サン＝シモン,1760,1825,1760年@1825年
フーリエ,1772,1837,1772年@1837年
プルードン,1809,1865,1809年@65年
マルクス,1818,1883,1818年@83年
エンゲルス,1820,1895,1820年@95年
『共產党宣言』,1811,1811,11年
マッツィーニ,1805,1872,1805年@72年
ローマ共和国,1802,1849,1849年@2年
カルロ＝アルベルト,1798,1849,1798年@1849年
ヴィットーリオ＝エマヌエーレ2世,1820,1878,1820年@78年
カヴール,1810,1861,1810年@61年
クリミア戦争参戦,1855,1855,1855年
イタリア統一戦争,1859,1859,1859年
中部イタリア併合,1860,1860,1860年
ガリバルディ,1807,1882,1807年@82年
シチリア占領,1860,1860,1860年
ヴェネツィア併合,1866,1866,1866年
教皇領占領,1870,1870,1870年
ヴィルヘルム1世,1797,1888,1797年@1888年
ビスマルク,1815,1898,1815年@98年
デンマーク戦争,1864,1864,1864年
プロイセン＝オーストリア戦争,1866,1866,1866年
普墺戦争,1866,1866,1866年
北ドイツ連邦,1867,1871,1867年@71年
オーストリア＝ハンガリー帝国,1867,1918,1867年@1918年
オーストリア＝ハンガリー二重帝国,1867,1918,1867年@1918年
エリザベート,1837,1898,1837年@98年
プロイセン＝フランス戦争,1870,1871,1870年@1871年
普仏戦争,1870,1871,1870年@1871年
ドイツ帝国,1871,1918,1871年@1918年
文化闘争,1871,1880,1871年@80年
皇帝狙撃事件,1878,1878,1878年
社会主義者鎮圧法,1878,1878,1878年
疾病保険制度,1883,1883,1883年
災害保険法,1884,1884,1884年
養老保険法,1889,1889,1889年
三国同盟,1882,1882,1882年
再保障条約,1887,1887,1887年
1851年クーデタ,1851,1851,1851年
第二帝政,1852,1870,1852年@70年
クリミア戦争,1853,1856,1853年@56年
イタリア統一戦争,1859,1859,1859年
アロー戦争,1856,1860,1856年@60年
インドシナ出兵,1858,1867,1858年@67年
オスマン,1809,1891,1809年@91年
メキシコ出兵,1861,1867,1861年@67年
プロイセン＝フランス戦争,1870,1871,1870年@1871年
普仏戦争,1870,1871,1870年@1871年
臨時政府,1871,1871,1871年
ティエール,1797,1877,1797年@1877年
パリ＝コミューン,1871,1871,1871年
第三共和政,1870,1940,1870年@1940年
第三共和政憲法,1875,1875,1875年
ヴィクトリア女王,1819,1901,1819年@1901年
ディズレーリ,1804,1881,1804年@81年
グラッドストン,1809,1898,1809年@98年
第2回選挙法改正,1867,1867,1867年
教育法,1870,1870,1870年
労働組合法,1871,1871,1871年
第3回選挙法改正,1884,1884,1884年
アイルランド土地法,1870,1870,1870年
ニコライ1世,1796,1855,1796年@1855年
アレクサンドル2世,1818,1881,1818年@81年
農奴解放令,1861,1861,1861年
ポーランド反乱,1863,1863,1863年
一月蜂起,1863,1863,1863年
アレクサンドル2世の暗殺,1881,1881,1881年
ギリシア独立戦争,1821,1829,1821年@29年
ムハンマド＝アリー,1769,1849,1769年@1849年
メフメト＝アリー,1769,1849,1769年@1849年
エジプト＝トルコ戦争,1831,1840,1831年@33年@39年@40年
エジプト事件,1831,1840,1831年@33年@39年@40年
ロンドン会議,1840,1840,1840年
クリミア戦争,1853,1856,1853年@56年
パリ条約,1856,1856,1856年
ロシア＝トルコ戦争,1877,1878,1877年@78年
露土戦争,1877,1878,1877年@78年
サン＝ステファノ条約,1878,1878,1878年
ベルリン会議,1806,1878,1878年@6年
ジェファソン,1743,1826,1743年@1826年
ルイジアナ買収,1803,1803,1803年
アメリカ＝イギリス戦争,1812,1814,1812年@14年
米英戦争,1812,1814,1812年@14年
モンロー宣言,1823,1823,1823年
モンロー教書,1823,1823,1823年
ジャクソン,1767,1845,1767年@1845年
フロリダ買収,1819,1819,1819年
アメリカ＝メキシコ戦争,1846,1848,1846年@48年
オレゴン併合,1846,1846,1846年
インディアン強制移住法,1830,1830,1830年
ミズーリ協定,1820,1820,1820年
カンザス・ネブラスカ法,1854,1854,1854年
ストウ夫人,1811,1896,1811年@96年
ハリエット＝ストウ,1811,1896,1811年@96年
リンカン,1809,1865,1809年@65年
アメリカ連合国,1861,1865,1861年@65年
アメリカ連邦,1861,1865,1861年@65年
ジェファソン＝デヴィス,1808,1889,1808年@89年
南北戦争,1861,1865,1861年@65年
リー,1807,1870,1807年@70年
グラント,1822,1885,1822年@85年
ホームステッド法,1862,1862,1862年
自営農地法,1862,1862,1862年
人民の,1863,1863,1863年
人民による,1863,1863,1863年
人民のための政治,1863,1863,1863年
リンカンの暗殺,1865,1865,1865年
憲法修正第13条,1865,1865,1865年
アラスカ買収,1867,1867,1867年
メキシコ内乱,1861,1867,1861年@67年
フアレス,1806,1872,1806年@72年
マクシミリアン,1832,1867,1832年@67年
ディアス,1830,1915,1830年@1915年
第1インターナショナル,1864,1876,1864年@76年
国際労働者協会,1864,1876,1864年@76年
パクーニン,1814,1876,1814年@76年
第2インターナショナル,1889,1914,1889年@1914年
ナイティンゲール,1820,1910,1820年@1910年
デュナン,1828,1910,1828年@1910年
国際オリンピック大会,1896,1896,1896年
クーベルタン,1863,1937,1863年@1937年
万国平和会議,1899,1907,1899年@1907年
トマス＝クック,1808,1892,1808年@92年
ゲーテ,1749,1832,1749年@1832年
シラー,1759,1805,1759年@1805年
ノヴァーリス,1772,1801,1772年@1801年
シュレーゲル兄弟,1767,1845,1767年@1845年@1772年@1829年
ヘルダーリン,1770,1843,1770年@1843年
グリム兄弟,1785,1863,1785年@1863年@1786年@1859年
ハイネ,1797,1856,1797年@1856年
スタール夫人,1766,1817,1766年@1817年
シャトーブリアン,1768,1848,1768年@1848年
ユーゴー,1802,1885,1802年@85年
ワーズワース,1770,1850,1770年@1850年
スコット,1771,1832,1771年@1832年
バイロン,1788,1824,1788年@1824年
エマーソン,1803,1882,1803年@82年
ホーソン,1804,1864,1804年@64年
ホイットマン,1819,1892,1819年@92年
プーシキン,1799,1837,1799年@1837年
スタンダール,1783,1842,1783年@1842年
バルザック,1799,1850,1799年@1850年
フロベール,1821,1880,1821年@80年
サッカレー,1811,1863,1811年@63年
ディケンズ,1812,1870,1812年@70年
ゴーゴリ,1809,1852,1809年@52年
トゥルゲーネフ,1818,1883,1818年@83年
ドストエフスキー,1821,1881,1821年@81年
トルストイ,1828,1910,1828年@1910年
チェーホフ,1860,1904,1860年@1904年
ゾラ,1840,1902,1840年@1902年
モーパッサン,1850,1893,1850年@93年
イプセン,1828,1906,1828年@1906年
ストリンドベリ,1849,1912,1849年@1912年
ポードレール,1821,1867,1821年@67年
ランポー,1854,1891,1854年@91年
古典主義絵画,1770,1900,18世紀末@19世紀
ダヴィド,1748,1825,1748年@1825年
アングル,1780,1867,1780年@1867年
ドラクロワ,1798,1863,1798年@1863年
ミレー,1814,1875,1814年@75年
ゴヤ,1746,1828,1746年@1828年
ドーミエ,1808,1879,1808年@79年
クールベ,1819,1877,1819年@77年
マネ,1832,1883,1832年@83年
モネ,1840,1926,1840年@1926年
ルノワール,1841,1919,1841年@1919年
セザンヌ,1839,1906,1839年@1906年
ゴーガン,1848,1903,1848年@1903年
ゴッホ,1853,1890,1853年@90年
ロダン,1840,1917,1840年@1917年
古典派音楽,1750,1900,18世紀後半@19世紀
ハイドン,1732,1809,1732年@1809年
モーツァルト,1756,1791,1756年@91年
ベートーヴェン,1770,1827,1770年@1827年
シューベルト,1797,1828,1797年@1828年
ベルリオーズ,1803,1869,1803年@69年
シューマン,1810,1856,1810年@56年
リスト,1811,1886,1811年@86年
フランツ・リスト,1811,1886,1811年@86年
ショパン,1810,1849,1810年@49年
ムソルグスキー,1839,1881,1839年@81年
チャイコフスキー,1840,1893,1840年@93年
ワグナー,1813,1883,1813年@83年
ヴァーグナー,1813,1883,1813年@83年
スメタナ,1824,1884,1824年@84年
ドビュッシー,1862,1918,1862年@1918年
カント,1724,1804,1724年@1804年
フィヒテ,1762,1814,1762年@1814年
シェリング,1775,1854,1775年@1854年
ヘーゲル,1770,1831,1770年@1831年
フォイエルバッハ,1804,1872,1804年@72年
マルクス,1818,1883,1818年@83年
ベンサム,1748,1832,1748年@1832年
ジョン＝ステュアート＝ミル,1806,1873,1806年@73年
コント,1798,1857,1798年@1857年
ハーバート＝スペンサー,1820,1903,1820年@1903年
ショーペンハウエル,1788,1860,1788年@1860年
キェルケゴール,1813,1855,1813年@55年
ニーチェ,1844,1900,1844年@1900年
フロイト,1856,1939,1856年@1939年
マルサス,1766,1834,1766年@1834年
リカード,1772,1823,1772年@1823年
リスト,1789,1846,1789年@1846年
ランケ,1795,1886,1795年@1886年
サヴィニー,1779,1861,1779年@1861年
ファラデー,1791,1867,1791年@1867年
マイヤー,1814,1878,1814年@78年
ヘルムホルツ,1821,1894,1821年@94年
レントゲン,1845,1923,1845年@1923年
キュリー夫妻,1859,1934,1859年@1906年@1867年@1934年
リービヒ,1803,1873,1803年@73年
ダーウィン,1809,1882,1809年@82年
メンデル,1822,1884,1822年@84年
パストゥール,1822,1895,1822年@95年
コッホ,1843,1910,1843年@1910年
ノーベル,1833,1896,1833年@96年
モールス,1791,1872,1791年@1872年
ベル,1847,1922,1847年@1922年
マルコーニ,1874,1937,1874年@1937年
エディソン,1847,1931,1847年@1931年
ディーゼル,1858,1913,1858年@1913年
ダイムラー,1834,1900,1834年@1900年
タスマン,1603,1659,1603年@59年
クック,1728,1779,1728年@79年
ヘディン,1865,1952,1865年@1952年
リヴィングストン,1813,1873,1813年@73年
スタンリー,1841,1904,1841年@1904年
ピアリ,1856,1920,1856年@1920年
アムンゼン,1872,1928,1872年@1928年
スコット,1868,1912,1868年@1912年
オスマン帝国,1299,1922,1299年@1922年
ウィーン包囲,1683,1683,1683年
第2次ウィーン包囲,1683,1683,1683年
カルロヴィッツ条約,1699,1699,1699年
キュチュク＝カイナルジ条約,1774,1774,1774年
ナポレオンのエジプト占領,1798,1799,1798年@99年
イェニチェリ軍団の解散,1826,1826,1826年
イブン＝アブドゥル＝ワッハーブ,1703,1791,1703年@91年
ワッハーブ王国,1744,1889,1744年頃@1818年@1823年@89年
サウード王国,1744,1889,1744年頃@1818年@1823年@89年
ムハンマド＝アリー,1769,1849,1769年@1849年
メフメト＝アリー,1769,1849,1769年@1849年
ムハンマド＝アリー朝,1805,1952,1805年@1952年
エジプト＝トルコ戦争,1831,1840,1831年@33年@39年@40年
トルコ＝イギリス通商条約,1838,1838,1838年
ロンドン会議,1840,1840,1840年
ロンドン4国条約,1840,1840,1840年
レセップス,1805,1894,1805年@94年
ウラービーの反乱,1881,1882,1881年@82年
ウラービー＝パシャの反乱,1881,1882,1881年@82年
ムスタファ＝カーミル,1874,1908,1874年@1908年
タンジマート,1839,1876,1839年@76年
恩恵改革,1839,1876,1839年@76年
アブデュル＝メジト1世,1823,1861,1823年@61年
ギュルハネ勅令,1839,1839,1839年
クリミア戦争,1853,1856,1853年@56年
アブデュル＝ハミト2世,1842,1918,1842年@1918年
ミドハト＝パシャ,1822,1884,1822年@84年
ミドハト憲法,1876,1876,1876年
ロシア＝トルコ戦争,1877,1878,1877年@78年
露土戦争,1877,1878,1877年@78年
カージャール朝,1796,1925,1796年@1925年
トルコマンチャーイ条約,1828,1828,1828年
サイイド＝アリー＝ムハンマド,1819,1850,1819年@50年
パーブ教徒の乱,1848,1850,1848年@50年
タバコ＝ボイコット運動,1891,1891,1891年
ドゥッラーニー朝,1747,1842,1747年@1842年
アフガン戦争,1838,1919,1838年@42年@78年@80年@1919年
アフガニスタン保護国化,1880,1880,1880年
ブハラ＝ハン国,1505,1920,1505年@1920年
ボハラ＝ハン国,1505,1920,1505年@1920年
ヒヴァ＝ハン国,1512,1920,1512年@1920年
ムガル帝国,1526,1858,1526年@1858年
カーナティック戦争,1744,1763,1744年@61年@63年
カルナータカ戦争,1744,1763,1744年@61年@63年
ブラッシーの戦い,1757,1757,1757年
クライヴ,1725,1774,1725年@74年
マイソール戦争,1767,1799,1767年@69年@80年@84年@90年@92年@99年
マラーター同盟,1708,1818,1708年@1818年
マラーター戦争,1775,1818,1775年@82年@1803年@05年@1817年@18年
イギリス東インド会社の貿易独占権廃止,1813,1813,1813年
グルカ戦争,1814,1816,1814年@16年
イギリス東インド会社の商業活動停止,1833,1833,1833年
シク戦争,1845,1849,1845年@46年@48年@49年
パンジャーブ併合,1849,1849,1849年
シパーヒーの反乱,1857,1859,1857年@59年
セボイの反乱,1857,1859,1857年@59年
ラクシュミー＝バーイ,1858,1858,1858年
デリー城を占拠,1857,1857,1857年
ムガル帝国滅亡,1858,1858,1858年
東インド会社解散,1858,1858,1858年
イギリス東インド会社解散,1858,1858,1858年
インド帝国,1877,1947,1877年@1947年
ヴィクトリア女王,1819,1901,1819年@1901年
アンボイナ事件,1623,1623,1623年
マタラム王国,1570,1755,16世紀末@1755年
バタヴィア共和国,1795,1806,1795年@1806年
東インド会社解散,1799,1799,1799年
オランダ東インド会社解散,1799,1799,1799年
イギリス＝オランダ協定,1824,1824,1824年
ジャワ戦争,1825,1830,1825年@30年
ファン＝デン＝ボス,1780,1844,1780年@1844年
アチェ王国,1470,2000,15世紀末@20世紀
アチェ戦争,1873,1912,1873年@1912年
コンバウン朝,1752,1885,1752年@1885年
アラウンパヤー朝,1752,1885,1752年@1885年
ビルマ戦争,1824,1886,1824年@26年@52年@53年@85年@86年
ミャンマー戦争,1824,1886,1824年@26年@52年@53年@85年@86年
ビルマ併合,1886,1886,1886年
ミャンマー併合,1886,1886,1886年
西山党の乱,1773,1802,1773年@1802年
タイソン党の乱,1773,1802,1773年@1802年
西山朝,1778,1802,1778年@1802年
阮福暎,1762,1820,1762年@1820年
阮福映,1762,1820,1762年@1820年
嘉隆帝,1762,1820,1762年@1820年
阮朝,1802,1945,1802年@1945年
ピニョー,1741,1799,1741年@99年
仏越戦争,1858,1862,1858年@62年
サイゴン条約,1862,1862,1862年
カンポジア保護国化,1863,1863,1863年
劉永福,1837,1917,1837年@1917年
ユエ条約,1883,1884,1883年@1884年
清仏戦争,1884,1885,1884年@85年
天津条約,1885,1885,1885年
フランス領インドシナ連邦,1887,1945,1887年@1945年
ルアンプラバン王国,1707,1946,1707年@1946年
ラオス,1899,1899,1899年
フランス領インドシナ連邦に編入,1899,1899,1899年
ラタナコーシン朝,1782,1782,1782年
チャクリ朝,1782,1782,1782年
ポーリング条約,1855,1855,1855年
ラーマ5世,1853,1910,1853年@1910年
チュラロンコン,1853,1910,1853年@1910年
白蓮教徒の乱,1796,1804,1796年@1804年
天理教徒の乱,1813,1813,1813年
マカートニー,1737,1806,1737年@1806年
アマースト,1773,1857,1773年@1857年
アヘン戦争,1840,1842,1840年@42年
道光帝,1782,1850,1782年@1850年
林則徐,1785,1850,1785年@1850年
南京条約,1842,1842,1842年
五港（五口）通商章程,1843,1843,1843年
虎門寨追加条約,1843,1843,1843年
望厦条約,1844,1844,1844年
黄埔条約,1844,1844,1844年
魏源,1794,1856,1794年@1856年
アロー号事件,1856,1856,1856年
フランス人宣教師殺害事件,1856,1856,1856年
アロー戦争,1856,1860,1856年@60年
円明園の破壊,1860,1860,1860年
北京条約,1860,1860,1860年
ネルチンスク条約,1689,1689,1689年
キャフタ条約,1727,1727,1727年
ラクスマン,1766,1766,1766年@96年以後
ムラヴィヨフ,1809,1881,1809年@81年
アイグン条約,1858,1858,1858年
愛琿条約,1858,1858,1858年
北京条約,1860,1860,1860年
露・清北京条約,1860,1860,1860年
日露和親条約,1855,1855,1855年
トルコマンチャーイ条約,1828,1828,1828年
ブハラ＝ハン国,1505,1920,1505年@1920年
ボハラ＝ハン国,1505,1920,1505年@1920年
ヒヴァ＝ハン国,1512,1920,1512年@1920年
ヤクブ＝ベク,1820,1877,1820年頃@77年
イリ事件,1871,1881,1871年@81年
イリ条約,1881,1881,1881年
太平天国の乱,1851,1864,1851年@64年
洪秀全,1813,1864,1813年@64年
咸豊帝,1831,1861,1831年@61年
太平天国,1851,1864,1851年@64年
曾国藩,1811,1872,1811年@72年
李鴻章,1823,1901,1823年@1901年
ウォード,1831,1862,1831年@62年
ゴードン,1833,1885,1833年@85年
恭親王,1832,1898,1832年@98年
同治帝,1856,1875,1856年@75年
穆宗,1856,1875,1856年@75年
西太后,1835,1908,1835年@1908年
左宗棠,1812,1885,1812年@85年
ペリー,1794,1858,1794年@1858年
日米和親条約,1854,1854,1854年
日米修好通商条約,1858,1858,1858年
ハリス,1804,1878,1804年@78年
日清修好条規,1871,1871,1871年
台湾出兵,1874,1874,1874年
樺太・千島交換条約,1875,1875,1875年
洪景来の乱,1811,1812,1811年@12年
江華島事件,1875,1875,1875年
日朝修好条規,1876,1876,1876年
江華島条約,1876,1876,1876年
高宗,1852,1919,1852年@1919年
大院君,1820,1898,1820年@98年
壬午軍乱,1882,1882,1882年
金玉均,1851,1894,1851年@94年
甲申政変,1884,1884,1884年
天津条約,1885,1885,1885年
日・清天津条約,1885,1885,1885年
丁若鏞,1762,1836,1762年@1836年
崔済愚,1824,1864,1824年@64年
全捧準,1854,1895,1854年@95年
甲午農民戦争,1894,1894,1894年
東学党の乱,1894,1894,1894年
日清戦争,1894,1895,1894年@95年
下関の条約,1895,1895,1895年
三国干渉,1895,1895,1895年
ディズレーリ,1804,1881,1804年@81年
スエズ運河会社株買収,1875,1875,1875年
ジョゼフ＝チェンバレン,1836,1914,1836年@1914年
ウェッブ夫妻,1858,1947,1859年@1947年@1858年@1943年
バーナード＝ショー,1856,1950,1856年@1950年
ケア＝ハーディ,1856,1915,1856年@1915年
アスキス,1852,1928,1852年@1928年
国民保険法,1911,1911,1911年
議会法,1911,1911,1911年
議院法,1911,1911,1911年
イースター蜂起,1916,1916,1916年
第三共和政,1870,1940,1870年@1940年
ブーランジェ事件,1887,1889,1887年@89年
ドレフュス事件,1894,1899,1894年@99年
ヘルツル,1860,1904,1860年@1904年
ゾラ,1840,1902,1840年@1902年
クレマンソー,1841,1929,1841年@1929年
英仏協商,1904,1904,1904年
政教分離法,1905,1905,1905年
ビスマルク辞職,1890,1890,1890年
ヴィルヘルム2世,1859,1941,1859年@1941年
ラサール,1825,1864,1825年@64年
ベーベル,1840,1913,1840年@1913年
ベルンシュタイン,1850,1932,1850年@1932年
レーニン,1870,1924,1870年@1924年
プレハーノフ,1856,1918,1856年@1918年
マルトフ,1873,1923,1873年@1923年
ニコライ2世,1868,1918,1868年@1918年
血の日曜日事件,1905,1905,1905年
ガポン,1870,1906,1870年@1906年
第1次ロシア革命,1901,1905,1905年@1年
ポチョムキン号の反乱,1905,1905,1905年
十月宣言,1905,1905,1905年
十月勅令,1905,1905,1905年
ウィッテ,1849,1915,1849年@1915年
ヴィッテ,1849,1915,1849年@1915年
ストルイピン,1862,1911,1862年@1911年
ジェロニモ,1829,1909,1829年@1909年
ロックフェラー,1839,1937,1839年@1937年
ロックフェラー1世,1839,1937,1839年@1937年
カーネギー,1835,1919,1835年@1919年
モルガン,1837,1913,1837年@1913年
シャーマン反トラスト法,1890,1890,1890年
マッキンリー,1843,1901,1843年@1901年
アメリカ＝スペイン戦争,1898,1898,1898年
米西戦争,1898,1898,1898年
ジョン＝ヘイ,1838,1905,1838年@1905年
門戸開放宣言,1899,1900,1899年@1900年
セオドア＝ローズヴェルト,1858,1919,1858年@1919年
セオドア＝ルーズヴェルト,1858,1919,1858年@1919年
ウィルソン,1856,1924,1856年@1924年
リヴィングストン,1813,1873,1813年@73年
スタンリー,1841,1904,1841年@1904年
ベルリン会議,1884,1885,1884年@85年
コンゴ自由国,1885,1908,1885年@1908年
レオポルド2世,1865,1909,1865年@1909年@1908年
ウラービーの反乱,1881,1882,1881年@82年
オラービーの反乱,1881,1882,1881年@82年
エジプトの保護国化,1882,1882,1882年
イギリス・エジプトの保護国化,1882,1882,1882年
ムハンマド＝アフマド,1844,1885,1844年頃@85年
マフディーの反乱,1881,1898,1881年@98年
ゴードン,1833,1885,1833年@85年
ブガンダ王国,1601,1894,17世紀@1894年
セシル＝ローズ,1853,1902,1853年@1902年
トランスヴァール共和国,1852,1902,1852年@1902年
オレンジ自由国,1854,1902,1854年@1902年
南アフリカ戦争,1899,1902,1899年@1902年
南ア・ブール戦争,1899,1902,1899年@1902年
アルジェリア攻略,1830,1830,1830年
フランスアルジェリア攻略,1830,1830,1830年
チュニジア保護国化,1881,1881,1881年
フランスチュニジア保護国化,1881,1881,1881年
アシャンティ王国,1650,1902,17世紀後半@1902年
ダホメ王国,1601,1894,17世紀@1894年
サモリ＝トゥーレ,1830,1900,1830年頃@1900年
サモリ帝国,1870,1898,1870年頃@98年
ファショダ事件,1898,1898,1898年
マジ＝マジの蜂起,1905,1907,1905年@07年
第1次モロッコ事件,1905,1905,1905年
タンジール事件,1905,1905,1905年
アルヘシラス会議,1901,1906,1906年@1年
第2次モロッコ事件,1911,1911,1911年
アガディール事件,1911,1911,1911年
モロッコ保護国化,1912,1912,1912年
フランスモロッコ保護国化,1912,1912,1912年
メネリク2世,1844,1913,1844年@1913年
イタリア軍のエチオピア侵入,1895,1896,1895年@96年
イタリア＝トルコ戦争,1911,1912,1911年@12年
タスマン,1603,1659,1603年@59年
クック,1728,1779,1728年@79年
カメハメハ朝,1795,1893,1795年@1893年
リリウオカラニ,1838,1917,1838年@1917年
アメリカ＝スペイン戦争,1898,1898,1898年
米西戦争,1898,1898,1898年
メキシコ革命,1910,1917,1910年@17年
ディアス,1830,1915,1830年@1915年
マデロ,1873,1913,1873年@1913年
サパタ,1879,1919,1879年頃@1919年
ビリヤ,1877,1923,1877年@1923年
カランサ,1859,1920,1859年@1920年
三帝同盟,1873,1873,1873年
独燠同盟,1879,1879,1879年
三国同盟,1882,1915,1882年@1915年
ヴィルヘルム2世,1859,1941,1859年@1941年
日英同盟,1902,1902,1902年
英仏協商,1904,1904,1904年
英露協商,1907,1907,1907年
モロッコ保護国化,1912,1912,1912年
フランスモロッコ保護国化,1912,1912,1912年
イタリア＝トルコ戦争,1911,1912,1911年@12年
バルカン同盟,1903,1912,1912年@3年
第1次バルカン戦争,1912,1913,1912年@13年
第2次バルカン戦争,1906,1913,1913年@6年
万国平和会議,1899,1907,1899年@1907年
トルストイ,1828,1910,1828年@1910年
アナトール＝フランス,1844,1924,1844年@1924年
ロマン＝ロラン,1866,1944,1866年@1944年
ラッセル,1872,1970,1872年@1970年
ジャン＝ジョレス,1859,1914,1859年@1914年
ローザ＝ルクセンブルク,1870,1919,1870年@1919年
第2インターナショナル崩壊,1920,1920,1920年
ジョン＝ヘイ,1838,1905,1838年@1905年
戊戌の変法,1806,1898,1898年@6年
康有為,1858,1927,1858年@1927年
